2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0.008196,0.002606,0.005785,0.004786,0.012999,0.010798,0.001000,0.010379,0.006797,0.014802,0.016388,0.002009,0.012429,0.006005,0.008973,0.012803,0.001819,0.015396,0.007624,0.004387,0.012014,0.013602,0.013210
0.058624,0.024573,0.043195,0.041736,0.100950,0.112723,0.038405,0.069276,0.083676,0.126773,0.123121,0.014447,0.097608,0.019125,0.051801,0.113384,0.014472,0.123905,0.078447,0.024008,0.121192,0.105001,0.120446
0.131809,0.074940,0.108731,0.095639,0.273074,0.302840,0.102944,0.185794,0.252407,0.336158,0.282071,0.036905,0.244683,0.059277,0.105125,0.293807,0.037025,0.272843,0.169011,0.063791,0.296346,0.254152,0.264366
0.181612,0.146168,0.219255,0.144778,0.494334,0.529075,0.214811,0.324539,0.450472,0.575474,0.437709,0.052818,0.394134,0.224443,0.143605,0.499698,0.063408,0.412405,0.225370,0.126278,0.497269,0.345923,0.478932
0.264364,0.248327,0.365078,0.246761,0.698622,0.683094,0.326080,0.404170,0.637447,0.764703,0.553652,0.069498,0.478881,0.357659,0.196964,0.672222,0.080129,0.574067,0.275336,0.195767,0.704382,0.450241,0.617344
0.442678,0.338506,0.432537,0.346514,0.775146,0.742534,0.455914,0.413527,0.712032,0.870816,0.634822,0.086522,0.476141,0.481410,0.221382,0.785290,0.099718,0.672630,0.334847,0.310300,0.785918,0.533299,0.655728
0.496621,0.426417,0.454946,0.442786,0.818358,0.760424,0.596936,0.404662,0.694226,0.890264,0.719030,0.097129,0.459496,0.539098,0.366991,0.847753,0.106743,0.766609,0.347078,0.473881,0.805799,0.595313,0.603400
0.557223,0.458692,0.473580,0.446175,0.723723,0.805286,0.626904,0.330657,0.600137,0.874164,0.772643,0.074942,0.425094,0.507014,0.513826,0.852517,0.147546,0.815202,0.331115,0.678862,0.736227,0.674877,0.541991
0.551116,0.505729,0.408576,0.385338,0.566225,0.765263,0.634761,0.312648,0.437146,0.819330,0.711372,0.068299,0.368864,0.408595,0.589555,0.794260,0.166202,0.783669,0.304481,0.644124,0.574938,0.657964,0.537498
0.510830,0.483518,0.329718,0.345676,0.311848,0.651745,0.499644,0.338629,0.297244,0.681658,0.602707,0.059777,0.315783,0.329895,0.514033,0.666773,0.232624,0.635128,0.262422,0.536492,0.476607,0.547115,0.380859
0.393406,0.360561,0.201657,0.258265,0.194998,0.474257,0.343194,0.310722,0.205213,0.481374,0.418571,0.054790,0.217849,0.209699,0.394178,0.462354,0.253040,0.426288,0.252307,0.340187,0.283115,0.379445,0.326469
0.226159,0.209211,0.093928,0.129821,0.087338,0.256189,0.176557,0.189931,0.115817,0.248229,0.226883,0.039452,0.122888,0.102687,0.207940,0.220474,0.180482,0.211080,0.180943,0.188037,0.160201,0.177740,0.191180
0.076594,0.063035,0.030561,0.047425,0.013615,0.075609,0.064230,0.066156,0.042121,0.072797,0.073811,0.012601,0.043609,0.035406,0.062272,0.056672,0.068980,0.071487,0.067852,0.059624,0.044832,0.060419,0.056324
0.005601,0.001601,0.001198,0.003001,0.000601,0.003604,0.002999,0.002198,0.000999,0.004998,0.003603,0.000800,0.003600,0.001400,0.003202,0.002802,0.003202,0.003600,0.002201,0.001808,0.003800,0.001400,0.002194
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.015594,0.011001,0.009401,0.012819,0.007000,0.015399,0.012195,0.011401,0.009588,0.012602,0.017398,0.013620,0.013803,0.009796,0.011034,0.005391,0.014401,0.014616,0.013620,0.009593,0.001820,0.014198,0.008194
0.126815,0.104028,0.112474,0.115160,0.034408,0.124603,0.109609,0.109610,0.077928,0.109160,0.133480,0.105589,0.128550,0.082300,0.097722,0.036505,0.126790,0.129592,0.102339,0.077530,0.014428,0.108203,0.085638
0.336182,0.293997,0.263624,0.277235,0.060779,0.331595,0.304499,0.299793,0.172591,0.268676,0.319948,0.297185,0.333765,0.190481,0.272354,0.102716,0.337964,0.317085,0.277139,0.192668,0.036672,0.256669,0.171445
0.575436,0.525689,0.433606,0.467219,0.090778,0.563569,0.527750,0.525343,0.210453,0.397991,0.552334,0.491693,0.547595,0.294612,0.485612,0.210327,0.578388,0.552420,0.488165,0.307807,0.052314,0.454757,0.271030
0.772542,0.651754,0.558511,0.641989,0.114472,0.747288,0.675422,0.677286,0.175992,0.505775,0.731228,0.644803,0.732162,0.391431,0.647783,0.271296,0.771441,0.738730,0.634435,0.440866,0.068807,0.652487,0.378254
0.875201,0.785469,0.664524,0.750924,0.117808,0.845547,0.734224,0.700078,0.245505,0.648051,0.840813,0.766298,0.829724,0.411838,0.733833,0.327064,0.875900,0.860962,0.646432,0.502494,0.085645,0.772240,0.458167
0.891401,0.848279,0.724347,0.758793,0.102936,0.859780,0.737239,0.658476,0.288825,0.769025,0.875884,0.803040,0.858565,0.449696,0.673997,0.330417,0.928684,0.915447,0.603342,0.569553,0.096798,0.834428,0.430535
0.849565,0.853032,0.668740,0.758641,0.078890,0.843760,0.601764,0.565580,0.313020,0.709392,0.726041,0.800349,0.844416,0.484176,0.584969,0.358706,0.914630,0.907842,0.583668,0.613952,0.078436,0.815991,0.415112
0.828158,0.793185,0.672674,0.621219,0.065124,0.771590,0.467066,0.517848,0.294114,0.667271,0.635132,0.759052,0.795733,0.438392,0.445706,0.364478,0.846030,0.830556,0.520831,0.465934,0.067770,0.724841,0.379515
0.698165,0.668747,0.530048,0.478853,0.064248,0.634203,0.305999,0.393478,0.227191,0.551338,0.480592,0.627000,0.677593,0.379547,0.320516,0.294267,0.706826,0.680965,0.424071,0.309450,0.063696,0.565973,0.411979
0.499938,0.480353,0.354578,0.278187,0.046835,0.425525,0.167924,0.282408,0.188120,0.354538,0.298244,0.437608,0.480872,0.286000,0.218681,0.213274,0.495585,0.480886,0.292210,0.130262,0.046690,0.375859,0.276112
0.266252,0.253380,0.166405,0.121661,0.033664,0.221745,0.072208,0.137911,0.123146,0.176291,0.160806,0.228667,0.254816,0.185789,0.128656,0.098528,0.261931,0.254820,0.146495,0.060643,0.030376,0.208322,0.110532
0.082011,0.075601,0.062002,0.043439,0.012243,0.071786,0.015196,0.045789,0.041687,0.058059,0.049920,0.074998,0.075630,0.061440,0.042637,0.034510,0.081976,0.075634,0.045214,0.015809,0.012776,0.063375,0.029969
0.005600,0.003602,0.001000,0.002599,0.000403,0.004202,0.000799,0.002598,0.003598,0.001200,0.001998,0.002799,0.003604,0.003798,0.001603,0.001404,0.005597,0.003605,0.001002,0.000801,0.000600,0.002199,0.000998
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.015598,0.015596,0.005199,0.014995,0.001819,0.019798,0.007007,0.002799,0.015596,0.012011,0.014995,0.015999,0.015807,0.014790,0.004399,0.014797,0.015601,0.017194,0.005002,0.004568,0.018571,0.009591,0.014787
0.126838,0.128394,0.031579,0.108164,0.014430,0.134416,0.049474,0.020163,0.132590,0.114767,0.112257,0.133605,0.137170,0.114940,0.023592,0.124616,0.129012,0.129587,0.048492,0.025962,0.143367,0.062012,0.112075
0.332218,0.339991,0.046491,0.256823,0.036778,0.348644,0.099856,0.048130,0.341803,0.301047,0.256708,0.338577,0.339032,0.260030,0.052057,0.338240,0.337975,0.317091,0.104634,0.098184,0.331548,0.120124,0.322512
0.574921,0.576196,0.107484,0.411344,0.052564,0.588360,0.224958,0.052888,0.566358,0.531191,0.421249,0.563432,0.571393,0.393635,0.092901,0.564911,0.578371,0.552425,0.135999,0.217814,0.525839,0.131688,0.559695
0.749011,0.762739,0.156415,0.515848,0.069142,0.771505,0.383360,0.069459,0.718954,0.705762,0.507027,0.739486,0.725559,0.514705,0.142864,0.739890,0.771446,0.738749,0.139377,0.405835,0.694942,0.130786,0.744801
0.827374,0.870733,0.288537,0.613885,0.090340,0.875210,0.524160,0.086444,0.762173,0.790827,0.666520,0.825475,0.829923,0.612379,0.191258,0.841544,0.876093,0.852106,0.193317,0.392014,0.796288,0.129920,0.845854
0.858573,0.909311,0.413648,0.657557,0.097277,0.918876,0.592758,0.096988,0.731184,0.863354,0.766048,0.865165,0.843210,0.701566,0.187818,0.885610,0.909435,0.860279,0.199203,0.388370,0.802731,0.176637,0.875415
0.878884,0.891664,0.503088,0.676165,0.079410,0.882487,0.631399,0.074616,0.723122,0.879033,0.759238,0.863266,0.821344,0.651493,0.133423,0.881870,0.889397,0.819108,0.175672,0.387345,0.743392,0.182053,0.867884
0.827968,0.788933,0.567655,0.649593,0.072082,0.832228,0.601287,0.067883,0.692403,0.828006,0.664137,0.799593,0.716758,0.643709,0.072326,0.815013,0.820898,0.715206,0.154019,0.332035,0.658593,0.217540,0.794791
0.700360,0.634299,0.539544,0.528026,0.064012,0.703388,0.514056,0.063881,0.502391,0.697589,0.541813,0.679995,0.507650,0.566863,0.063794,0.677854,0.680044,0.526653,0.122982,0.226501,0.522290,0.178570,0.660003
0.495589,0.426476,0.419298,0.368024,0.046797,0.495593,0.365437,0.046792,0.368948,0.492023,0.379173,0.481262,0.340568,0.441562,0.054225,0.480781,0.469880,0.312638,0.083922,0.177474,0.367830,0.148478,0.464787
0.261972,0.209354,0.228513,0.204620,0.033660,0.261996,0.217966,0.030469,0.223305,0.261585,0.191411,0.256622,0.172868,0.235582,0.033644,0.252407,0.263049,0.116927,0.047364,0.118558,0.209403,0.067148,0.240031
0.082013,0.061204,0.067801,0.060213,0.012239,0.082017,0.063413,0.012603,0.068430,0.082206,0.060996,0.083591,0.046529,0.067416,0.012230,0.075603,0.082008,0.030565,0.014389,0.043561,0.061132,0.018717,0.064442
0.006200,0.001600,0.004000,0.002597,0.000799,0.006600,0.004202,0.000799,0.006594,0.006201,0.003198,0.006600,0.002203,0.005400,0.000601,0.005204,0.006200,0.000998,0.000798,0.003598,0.004204,0.000600,0.004595
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.017190,0.014610,0.013996,0.014028,0.006210,0.019798,0.013404,0.008799,0.020395,0.020394,0.018186,0.011406,0.012451,0.012998,0.007915,0.019392,0.021178,0.013639,0.004395,0.018386,0.009182,0.004969,0.004839
0.127953,0.115017,0.101455,0.100488,0.048258,0.134809,0.120338,0.034386,0.136799,0.136820,0.117839,0.077523,0.100489,0.124119,0.085828,0.142183,0.146912,0.102341,0.023572,0.128524,0.055692,0.029039,0.044186
0.272540,0.309145,0.272330,0.272190,0.103818,0.340034,0.316883,0.071144,0.351575,0.351659,0.308523,0.202686,0.277638,0.290292,0.254186,0.348185,0.357078,0.277574,0.050774,0.348844,0.149288,0.063142,0.090302
0.419698,0.518631,0.470346,0.490338,0.126144,0.576179,0.505864,0.125103,0.598091,0.598118,0.514359,0.311776,0.494624,0.475566,0.492884,0.567721,0.610455,0.478085,0.069768,0.557883,0.335273,0.108435,0.129784
0.500046,0.694077,0.656676,0.687604,0.245620,0.754858,0.632673,0.151306,0.771484,0.771511,0.644165,0.412537,0.699285,0.638151,0.689069,0.754597,0.779488,0.661814,0.079769,0.739187,0.522104,0.149781,0.246946
0.476223,0.782118,0.777753,0.779805,0.335788,0.864765,0.679083,0.168209,0.886004,0.876127,0.720427,0.317439,0.799622,0.725766,0.804001,0.847183,0.887969,0.753245,0.099272,0.851179,0.605209,0.148380,0.336636
0.469228,0.794222,0.824365,0.826184,0.484224,0.905684,0.720566,0.155668,0.929507,0.923241,0.765374,0.250813,0.798627,0.731828,0.881698,0.874829,0.929802,0.731412,0.118336,0.858537,0.671114,0.136408,0.445432
0.477942,0.744800,0.822605,0.820569,0.600411,0.889175,0.677530,0.189218,0.917838,0.907898,0.760039,0.210796,0.709477,0.710173,0.876110,0.871282,0.917622,0.715471,0.118054,0.845312,0.663285,0.159587,0.476533
0.377103,0.668579,0.771538,0.680872,0.623675,0.815815,0.620072,0.202038,0.846021,0.847269,0.682158,0.159821,0.484646,0.638262,0.825791,0.804506,0.844428,0.672610,0.097399,0.781920,0.668387,0.156101,0.431468
0.311571,0.542122,0.629441,0.531661,0.507186,0.678972,0.528161,0.161137,0.707050,0.707132,0.535999,0.112094,0.322230,0.408150,0.690988,0.666941,0.700454,0.519080,0.069967,0.652368,0.599288,0.124605,0.295118
0.302094,0.373091,0.449007,0.390555,0.400502,0.488148,0.369422,0.085279,0.495585,0.495595,0.366402,0.073463,0.208529,0.195624,0.471225,0.465122,0.495596,0.352960,0.071614,0.460574,0.457943,0.106192,0.190458
0.159667,0.202914,0.233856,0.195554,0.251994,0.261193,0.221891,0.048911,0.261942,0.261433,0.194490,0.043002,0.109890,0.083607,0.242229,0.239836,0.261426,0.209121,0.066993,0.234808,0.263393,0.059809,0.083063
0.053447,0.056355,0.074996,0.068730,0.084018,0.082400,0.060227,0.022170,0.081988,0.081989,0.062400,0.013598,0.037407,0.033373,0.071427,0.074997,0.082018,0.063822,0.031102,0.074797,0.085410,0.022975,0.013612
0.001200,0.003394,0.003999,0.004199,0.006600,0.006600,0.004204,0.000401,0.006200,0.006200,0.004396,0.000600,0.001799,0.000600,0.005205,0.005000,0.006600,0.002401,0.001001,0.005202,0.006799,0.001599,0.000599
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005198,0.021596,0.016597,0.023805,0.018792,0.019203,0.023402,0.002804,0.020392,0.020400,0.018403,0.009798,0.011400,0.013402,0.017999,0.005400,0.019204,0.013232,0.014006,0.018190,0.014376,0.013205,0.024132
0.049020,0.124019,0.143851,0.134947,0.130200,0.134820,0.124716,0.020366,0.134818,0.131648,0.118175,0.073719,0.115351,0.117377,0.135733,0.023994,0.147237,0.115504,0.101809,0.132791,0.095548,0.072366,0.162617
0.110068,0.272879,0.331868,0.277929,0.312038,0.336410,0.285536,0.083082,0.338855,0.330614,0.288976,0.157592,0.308051,0.321300,0.331272,0.056368,0.377441,0.278633,0.220519,0.338080,0.248949,0.168567,0.359400
0.162872,0.417781,0.522003,0.489006,0.528551,0.570706,0.420118,0.158544,0.570590,0.557058,0.485318,0.340240,0.526302,0.549357,0.590595,0.081670,0.615046,0.489063,0.279553,0.578373,0.406571,0.226064,0.498620
0.187010,0.515405,0.670766,0.639043,0.704746,0.752717,0.484947,0.173171,0.754128,0.738602,0.632409,0.327504,0.633369,0.730760,0.751118,0.105479,0.771961,0.629880,0.311238,0.771564,0.505762,0.275573,0.512210
0.246850,0.475952,0.752124,0.734129,0.802775,0.864806,0.500821,0.124358,0.839580,0.861005,0.702510,0.441951,0.720017,0.844603,0.835571,0.161228,0.827709,0.718318,0.440939,0.876127,0.578758,0.342065,0.473837
0.287930,0.455537,0.800307,0.761735,0.874391,0.905713,0.552109,0.146950,0.883886,0.880613,0.701858,0.502793,0.763227,0.880399,0.860162,0.201612,0.859048,0.731277,0.491408,0.909413,0.584199,0.414023,0.458628
0.332361,0.418716,0.744640,0.750994,0.856191,0.877718,0.540329,0.180513,0.876254,0.839580,0.697393,0.540457,0.784472,0.862953,0.809686,0.286831,0.878924,0.607395,0.442941,0.881984,0.628498,0.408724,0.483695
0.319083,0.341181,0.669150,0.697992,0.784988,0.804638,0.535353,0.219377,0.815817,0.737689,0.621622,0.547450,0.729145,0.795669,0.749290,0.301788,0.825335,0.485979,0.361761,0.815124,0.582603,0.426564,0.427342
0.266212,0.275654,0.541107,0.561141,0.638704,0.650907,0.504567,0.177607,0.681030,0.591728,0.561388,0.571267,0.579449,0.677978,0.639603,0.292310,0.699714,0.380118,0.265668,0.677931,0.513701,0.309229,0.403050
0.173570,0.197146,0.361329,0.355791,0.467611,0.467625,0.334642,0.093301,0.480469,0.403512,0.379190,0.439403,0.389854,0.480413,0.457870,0.247065,0.495585,0.275887,0.161141,0.481288,0.369579,0.216889,0.361711
0.096581,0.107787,0.175838,0.207018,0.253772,0.260185,0.165551,0.056982,0.256228,0.200918,0.191618,0.253456,0.213419,0.255432,0.261473,0.180432,0.261438,0.160695,0.096499,0.255467,0.229543,0.108292,0.228797
0.034226,0.041781,0.057973,0.066367,0.080416,0.084012,0.048189,0.016575,0.082207,0.063047,0.057398,0.082026,0.068016,0.082404,0.084043,0.066411,0.082004,0.055958,0.033850,0.082404,0.074858,0.043711,0.078993
0.002198,0.001999,0.001199,0.007402,0.005999,0.006600,0.001606,0.001200,0.006201,0.005399,0.004803,0.005600,0.004202,0.006600,0.006800,0.003804,0.006600,0.003806,0.001602,0.006600,0.005205,0.003398,0.006391
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.009206,0.004792,0.008627,0.021577,0.016590,0.017991,0.013423,0.010606,0.019203,0.017967,0.018616,0.025802,0.016808,0.026129,0.021982,0.019797,0.019204,0.019800,0.016220,0.014161,0.019202,0.016004,0.024182
