0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
15812.96,17234.125,16836.486,17402.312,16233.0,15367.0,15641.0,16018.0,17405.0,16670.0,15768.0,14197.0,14760.0,17305.1,18822.7,15318.5,14003.792,15094.608,18550.066,15440.686,14642.255,13676.486,13707.723
17103.546,18076.507,17680.112,17990.719,17109.0,16772.0,17112.0,17248.0,18778.0,17698.0,16977.0,15453.0,16138.5,18431.5,19868.2,16315.8,14998.018,16105.128,19359.901,16382.447,15445.78,14594.675,14557.504
18110.973,19111.773,18879.409,18664.568,17925.0,17821.0,18385.0,18789.0,20248.0,18685.0,18132.0,16531.0,17514.0,19653.0,20794.0,17358.0,15973.872,17003.63,20379.763,17313.8,16290.739,15489.313,15210.074
17433.484,18268.696,18710.413,18508.102,17576.0,17667.0,18223.0,18730.0,20345.0,18394.0,18019.0,16410.0,17377.0,19592.0,20514.0,17114.0,15847.551,16724.94,20359.419,17226.18,16129.312,15308.384,15020.004
16725.421,18237.529,18120.389,17757.039,16960.0,17170.0,17764.0,18245.0,19941.0,17796.0,17547.0,15954.0,16950.0,19202.0,19887.0,16649.0,15437.565,16209.934,19962.979,16811.462,15664.5,14851.614,14631.608
16172.578,17665.962,17460.461,17148.508,16285.0,16401.0,17020.0,17526.0,19354.0,17177.0,17032.0,15337.0,16266.0,18528.0,19130.0,16112.0,14983.233,15503.323,19279.251,16138.503,15020.622,14301.758,14099.13
15067.685,17083.231,16550.818,16261.568,15382.0,15254.0,15890.0,16327.0,18279.0,16313.0,16234.0,14347.0,15193.0,17398.0,18057.0,15326.0,14289.292,14448.368,18189.779,15117.632,14070.84,13658.607,13398.442
13970.555,16021.59,14911.331,15231.307,14197.0,13819.0,14364.0,14624.0,16690.0,15184.0,15219.0,13178.0,13861.0,15900.0,16807.0,14283.0,13379.072,13157.041,16749.306,13824.487,12875.403,12872.933,12567.745
12456.348,14833.873,13710.229,14180.157,12929.0,12492.0,13022.0,13148.0,15319.0,13978.0,14170.0,12106.0,12635.0,14572.0,15683.0,13251.0,12437.439,12027.134,15537.236,12709.911,11787.792,12114.558,11798.291
11459.893,14108.956,12698.731,13457.874,11888.0,11580.0,12117.0,12267.0,14422.0,13003.0,13317.0,11400.0,11824.0,13792.0,14922.0,12395.0,11646.843,11304.673,14778.397,11972.105,11072.908,11511.824,11284.385
10903.389,13579.964,12128.738,12909.874,11244.0,11083.0,11683.0,11805.0,14005.0,12404.0,12788.0,11059.0,11417.0,13405.0,14443.0,11944.0,11142.86,10878.527,14391.429,11568.17,10677.987,11135.779,11012.967
10526.196,13388.565,12041.628,12556.607,10901.0,10836.0,11505.0,11652.0,13853.0,12098.0,12514.0,10959.0,11239.0,13247.0,14268.0,11700.0,10873.132,10694.944,14235.827,11358.879,10475.367,10956.797,10956.099
10782.607,13460.571,12117.091,12456.235,10751.0,10774.0,11516.0,11657.0,13893.0,11955.0,12392.0,11073.0,11282.0,13316.0,14269.0,11638.0,10781.183,10712.661,14258.425,11340.404,10457.543,10921.577,11076.086
10992.516,13665.725,12610.576,12816.372,10790.0,11033.0,11870.0,12020.0,14298.0,12022.0,12431.0,11485.0,11694.0,13704.0,14530.0,11768.0,10839.049,11085.471,14618.637,11637.774,10763.271,11023.112,11481.306
12088.482,14793.64,13648.339,12891.34,11132.0,12101.0,12986.0,13190.0,15479.0,12378.0,12744.0,12645.0,12890.0,14874.0,15219.0,12157.0,11112.343,12161.982,15641.087,12575.179,11649.659,11309.779,12397.896
14387.138,16759.259,15299.322,15026.842,11806.0,14239.0,14897.0,15370.0,17695.0,13039.0,13277.0,14725.0,15016.0,16963.0,16238.0,12896.0,11622.941,13998.187,17383.805,14159.4,13130.921,11796.584,13814.731
15856.58,18192.964,16727.641,15252.446,12693.0,15598.0,16241.0,16596.0,18943.0,13694.0,13823.0,15863.0,16203.3,18065.7,17051.6,13633.8,12174.217,15076.201,18380.916,15182.878,14099.828,12331.69,14858.54
16082.928,18143.313,17019.399,16895.759,13783.0,15887.0,16801.0,16715.0,19111.0,14567.0,14721.0,16076.0,16405.3,18229.8,17811.8,14452.8,12928.902,15344.825,18481.095,15387.797,14435.804,13058.703,15475.673
15401.359,18352.475,16984.982,17095.102,14787.0,16120.0,17306.0,16721.0,19176.0,15242.0,15603.0,16222.0,16553.7,18203.1,18438.3,15095.2,13537.058,15547.121,18322.834,15417.992,14632.709,13815.583,15956.913
16009.161,18302.829,16909.34,17432.256,15377.0,16283.0,17716.0,16702.0,19267.0,15650.0,16170.0,16358.0,16713.3,18145.3,18841.5,15428.1,13853.791,15753.54,18106.065,15340.56,14791.341,14376.814,16296.862
15674.028,18215.081,17088.87,17329.71,15525.0,16262.0,17902.0,16528.0,19143.0,15659.0,16546.0,16362.0,16754.8,17910.6,18956.7,15574.8,14061.176,15839.536,17861.708,15209.626,14770.667,14783.574,16534.302
16151.616,17692.914,16813.545,16935.371,15398.0,16134.0,17939.0,16265.0,18931.0,15487.0,16674.0,16229.0,16697.0,17616.5,18920.8,15555.1,14132.676,15836.723,17575.494,15070.779,14657.207,15015.712,16616.732
15476.905,17358.293,16700.429,16709.951,15086.0,16041.0,17868.0,16094.0,18796.0,15197.0,16590.0,16123.0,16655.5,17416.6,18774.6,15471.8,14034.421,15838.613,17379.119,14947.27,14603.675,15021.598,16616.887
14882.743,17294.402,16575.753,17202.335,14778.0,15944.0,17705.0,15874.0,18628.0,15018.0,16474.0,15976.0,16576.1,17233.7,18565.4,15489.9,13928.849,15729.823,17231.7,14857.118,14466.96,15001.853,16519.672
15747.695,17679.731,16481.237,17455.855,14733.0,16183.0,17769.0,15968.0,18790.0,15156.0,16687.0,16127.0,16785.9,17281.7,18581.1,15699.7,14009.291,15876.814,17267.05,14966.122,14471.378,15165.203,16607.066
16506.316,18325.422,17389.055,18558.178,15696.0,17467.0,18799.0,17188.0,19993.0,16339.0,18041.0,17359.0,18092.8,18401.0,19608.8,16670.1,15156.475,16730.719,18087.18,15771.938,15062.617,15992.757,17293.077
18322.224,19663.311,18039.268,19551.808,16571.0,18468.0,19920.0,18559.0,21402.0,17713.0,19123.0,18818.0,19507.0,19741.0,20833.0,17364.0,16299.928,17331.48,19162.769,16660.616,15532.169,16547.71,17848.214
18106.128,19603.384,17562.411,19346.396,16353.0,18249.0,19673.0,18495.0,21445.0,17631.0,18877.0,18724.0,19541.0,19753.0,20644.0,17129.0,16211.821,17105.633,19246.167,16570.51,15255.204,16199.159,17558.963
17403.96,19021.81,17098.248,18648.514,15817.0,17676.0,19108.0,17995.0,21012.0,17218.0,18304.0,18269.0,19208.0,19370.0,20109.0,16624.0,15784.253,16561.73,18945.38,16144.497,14739.584,15575.948,17101.194
17023.936,18208.857,17217.466,17722.023,15268.0,16875.0,18276.0,17243.0,20342.0,16762.0,17474.0,17559.0,18578.0,18604.0,19508.0,16021.0,15209.776,15780.501,18422.731,15516.247,14161.636,14875.446,16440.483
15040.98,16259.207,16414.7,16395.795,14474.0,15618.0,16982.0,15982.0,19114.0,16068.0,16293.0,16383.0,17476.0,17400.0,18600.0,15149.0,14186.037,14633.199,17541.849,14562.429,13420.508,13983.026,15549.782
13488.356,15090.847,15096.894,14583.725,13416.0,13960.0,15314.0,14321.0,17474.0,15072.0,14900.0,14881.0,16006.0,15824.0,17444.0,14070.0,13046.842,13258.515,16381.147,13332.235,12477.733,12971.582,14509.443
12268.308,13868.214,13873.918,13050.462,12248.0,12508.0,13894.0,12821.0,16037.0,14011.0,13646.0,13520.0,14717.0,14403.0,16330.0,12974.0,12025.94,12057.303,15238.039,12257.718,11521.364,12094.796,13600.417
11371.488,13166.631,12993.701,12210.815,11225.0,11535.0,13003.0,11816.0,15124.0,13080.0,12820.0,12630.0,13917.0,13514.0,15490.0,12064.0,11386.848,11289.185,14387.878,11558.896,10794.785,11492.402,13062.469
11094.876,12827.661,12709.375,12007.117,10593.0,11040.0,12516.0,11326.0,14644.0,12524.0,12345.0,12223.0,13497.0,13075.0,15007.0,11477.0,11061.357,10857.943,13885.932,11169.45,10357.632,11151.613,12771.398
10753.651,12694.599,12555.731,11801.806,10215.0,10845.0,12300.0,11098.0,14396.0,12251.0,12137.0,12070.0,13296.0,12863.0,14741.0,11132.0,10960.519,10648.742,13598.262,10996.846,10115.787,11031.352,12701.153
10706.668,12769.807,12529.225,11669.896,10047.0,10821.0,12308.0,11085.0,14331.0,12140.0,12196.0,12105.0,13330.0,12845.0,14689.0,10982.0,11064.42,10658.743,13530.225,11020.235,10034.839,11066.316,12772.265
10931.75,13486.505,12889.251,11839.537,10033.0,11136.0,12659.0,11420.0,14641.0,12196.0,12587.0,12466.0,13684.0,13177.0,14834.0,10971.0,11502.528,10999.819,13758.769,11378.317,10135.871,11415.934,13155.207
12090.205,14646.405,13910.81,13098.96,10249.0,12267.0,13860.0,12608.0,15733.0,12464.0,13763.0,13624.0,14823.0,14229.0,15246.0,11179.0,12699.449,12036.436,14405.868,12383.462,10490.026,12242.601,14062.759
14380.78,16805.509,15186.175,15087.65,10755.0,14517.0,16103.0,14835.0,17831.0,12976.0,15774.0,15680.0,16920.0,16142.0,15953.0,11657.0,14690.46,13818.937,15374.773,14074.12,11129.489,13545.593,15549.716
15845.085,18041.225,16224.299,16175.488,11279.0,16095.0,17373.0,16060.0,19023.0,13484.0,16885.0,16827.0,18018.3,17179.9,16644.5,12272.7,15837.049,14838.196,16250.676,15034.885,11853.852,14694.297,16537.437
14789.231,18396.526,16274.981,16368.796,12148.0,16352.0,17542.0,16241.0,19122.0,14281.0,17064.0,16894.0,18069.3,17322.9,17471.3,13079.0,16127.62,15056.122,17044.106,15159.743,12660.16,15343.903,16861.136
15433.068,18541.017,17272.37,17156.892,13053.0,16501.0,17544.0,16310.0,19097.0,14905.0,17102.0,16847.0,18046.0,17351.0,17996.8,13949.1,16369.372,15162.093,17765.652,15117.622,13375.289,15603.523,16793.339
15925.389,18386.301,17582.61,17531.017,13712.0,16587.0,17544.0,16348.0,19035.0,15238.0,17128.0,16845.0,18020.3,17286.3,18100.7,14568.1,16517.854,15225.653,18277.808,15094.013,13822.951,15687.652,16612.976
16388.502,17975.365,17118.966,17773.631,14138.0,16484.0,17462.0,16244.0,18771.0,15358.0,17095.0,16779.0,17867.3,17104.0,17932.5,14966.3,16594.119,15184.895,18490.258,14990.829,14055.26,15680.266,16417.285
16043.865,16990.025,16869.679,17605.735,14376.0,16347.0,17237.0,16052.0,18383.0,15309.0,16967.0,16610.0,17616.4,16829.4,17602.8,15163.8,16574.262,15122.433,18414.36,14789.768,14108.663,15525.287,16144.491
15930.35,16468.064,16599.984,17230.503,14398.0,16310.0,17141.0,15889.0,18105.0,15079.0,16831.0,16421.0,17460.2,16636.7,17200.8,15183.4,16573.301,15046.492,18197.32,14642.091,14017.087,15293.453,15887.549
15715.179,16774.911,16166.135,17257.7,14444.0,16234.0,17067.0,15650.0,17818.0,14905.0,16670.0,16175.0,17320.4,16476.3,16890.9,15107.1,16500.785,14901.773,17867.397,14491.95,13904.5,15048.157,15727.008
15812.17,17414.754,16834.506,17453.282,14672.0,16385.0,17310.0,15626.0,17787.0,15076.0,16811.0,16249.0,17487.1,16497.1,16874.9,15216.9,16684.836,14953.12,17725.053,14546.323,13969.495,15062.326,15919.91
16525.401,17596.162,18010.497,18323.671,15790.0,17551.0,18476.0,16773.0,18699.0,16474.0,17963.0,17339.0,18692.2,17400.8,17868.8,16086.0,17689.919,15794.044,18362.665,15297.625,14520.346,15872.97,16831.228
17089.67,18756.765,19619.202,18903.135,16830.0,18700.0,19569.0,18189.0,19760.0,17908.0,19368.0,18676.0,19663.0,18417.0,19026.0,16674.0,18862.406,16791.261,19117.542,15958.901,14920.253,16859.757,17783.69
16772.668,18276.251,19605.525,18722.922,16712.0,18559.0,19440.0,18132.0,19556.0,17855.0,19329.0,18639.0,19517.0,18188.0,18841.0,16381.0,18881.481,16745.872,18825.057,15734.483,14673.941,16624.64,17584.308
16190.761,17799.223,19025.199,18492.991,16249.0,18076.0,18947.0,17679.0,18917.0,17354.0,18893.0,18216.0,19051.0,17644.0,18320.0,15765.0,18523.609,16367.62,18201.267,15264.057,14168.171,16058.747,17085.387
15543.915,17193.366,18129.852,17503.805,15609.0,17314.0,18179.0,16924.0,18242.0,16666.0,18178.0,17534.0,18313.0,17012.0,17811.0,15071.0,17958.023,15791.17,17506.659,14704.377,13710.348,15311.954,16396.787
14781.643,16287.258,16676.621,16402.888,14542.0,16108.0,16975.0,15702.0,17280.0,15548.0,16985.0,16384.0,17118.0,16100.0,16994.0,13926.0,16876.243,14835.925,16597.847,13961.931,13076.726,14388.576,15471.544
13554.937,15000.583,15171.841,15180.963,13243.0,14477.0,15331.0,14050.0,15948.0,14228.0,15416.0,14845.0,15573.0,14907.0,15975.0,12696.0,15529.269,13569.037,15473.36,12991.862,12414.967,13343.296,14341.33
12270.023,13877.475,13770.107,13913.562,12080.0,12918.0,13826.0,12575.0,14621.0,13025.0,14035.0,13479.0,14134.0,13655.0,14887.0,11629.0,14381.994,12523.093,14474.233,11996.426,11635.314,12400.386,13354.514
11321.887,13108.518,12681.08,13073.288,11272.0,11914.0,12838.0,11565.0,13625.0,12210.0,13116.0,12632.0,13212.0,12710.0,14005.0,10917.0,13654.189,11863.382,13815.341,11269.885,10951.768,11755.318,12723.479
11075.603,12863.131,11867.224,12598.458,10865.0,11460.0,12273.0,11063.0,13052.0,11798.0,12669.0,12181.0,12733.0,12173.0,13468.0,10565.0,13325.322,11531.178,13450.536,10812.551,10508.419,11406.685,12354.856
10861.723,13007.606,11589.566,12398.363,10722.0,11280.0,12025.0,10802.0,12768.0,11579.0,12449.0,11998.0,12497.0,11873.0,13156.0,10455.0,13207.714,11418.44,13290.969,10555.47,10301.382,11252.602,12194.564
10852.118,13311.0,11822.896,12442.927,10726.0,11276.0,11993.0,10730.0,12631.0,11570.0,12436.0,11987.0,12452.0,11740.0,13060.0,10525.0,13255.669,11485.258,13361.01,10471.757,10240.856,11275.53,12188.72
11566.389,13571.651,12113.344,12822.977,11109.0,11578.0,12305.0,10997.0,12747.0,11910.0,12789.0,12359.0,12771.0,11807.0,13120.0,10967.0,13696.981,11929.519,13730.083,10561.818,10373.528,11579.773,12467.812
12939.257,14780.701,13209.444,14018.005,12391.0,12764.0,13404.0,12038.0,13144.0,13037.0,13889.0,13478.0,13829.0,12222.0,13399.0,12184.0,14840.394,13072.526,14609.802,10936.915,10676.35,12387.442,13273.037
15259.183,16819.253,15350.736,15558.855,14671.0,15083.0,15602.0,14095.0,13927.0,15125.0,15972.0,15551.0,15822.0,12955.0,13940.0,14258.0,16763.197,14996.88,15947.035,11598.031,11220.397,13665.792,14555.168
16789.27,17961.651,16807.714,17303.582,16314.0,16640.0,17073.0,15526.0,14690.0,16414.0,17167.0,16696.0,16975.3,13705.7,14496.1,15360.1,17715.311,16018.355,17016.709,12362.439,11834.6,14769.982,15431.073
16921.732,18319.105,16990.233,17396.549,16774.0,16942.0,17330.0,15801.0,15609.0,16691.0,17300.0,16742.0,17104.1,14558.5,15257.9,15568.4,17795.007,16152.103,17721.459,13170.145,12603.587,15405.144,15803.376
16729.986,17624.94,16175.653,17421.767,17093.0,17165.0,17498.0,15994.0,16158.0,16838.0,17391.0,16655.0,17195.5,15138.9,15849.4,15766.1,17783.723,16199.757,18081.5,13871.495,13290.244,15651.649,15993.022
16535.086,16340.252,16449.382,17743.623,17354.0,17410.0,17671.0,16126.0,16360.0,16972.0,17440.0,16611.0,17146.1,15335.0,16128.1,15981.5,17726.847,16248.678,18270.129,14267.56,13766.767,15807.755,16105.102
16761.932,16613.43,16541.85,16864.42,17485.0,17515.0,17675.0,16106.0,16224.0,16964.0,17386.0,16546.0,16915.4,15307.8,16233.2,16063.2,17563.411,16242.122,18429.491,14405.976,14043.758,15862.33,16148.9
16942.353,16769.978,17162.179,16478.572,17467.0,17473.0,17465.0,16013.0,15968.0,16824.0,17256.0,16377.0,16695.2,15084.6,16183.3,16060.6,17258.883,16137.529,18466.921,14394.306,14200.615,15807.315,16064.546
16685.999,16349.822,17247.248,16220.908,17465.0,17493.0,17246.0,15927.0,15678.0,16724.0,17150.0,16341.0,16599.6,14795.3,16045.3,16075.1,17054.503,16017.462,18464.557,14302.968,14130.773,15723.097,15878.21
16494.744,16850.319,16765.241,15567.986,17365.0,17390.0,16969.0,15754.0,15477.0,16566.0,17016.0,16188.0,16462.4,14596.6,15936.8,16046.4,16797.896,15860.502,18435.224,14247.594,14052.276,15588.193,15615.338
15948.968,17347.002,16708.105,15728.704,17559.0,17469.0,16950.0,15829.0,15590.0,16610.0,17026.0,16279.0,16558.4,14650.2,16153.6,16314.9,16809.165,15987.11,18549.235,14359.061,14217.006,15626.62,15577.598
16450.516,18027.848,17293.55,17314.239,18557.0,18598.0,17938.0,16771.0,16714.0,17673.0,18088.0,17408.0,17615.5,15729.5,17347.8,17457.5,17707.124,16888.611,19359.075,14982.314,15109.049,16339.185,16143.505
17638.963,18787.436,18347.979,19110.046,19307.0,19673.0,19179.0,17444.0,17810.0,18872.0,19336.0,18744.0,18753.0,17073.0,18283.0,18847.0,18926.815,17872.667,20334.679,15416.421,16103.965,17052.85,16625.386
17561.685,18593.921,18369.484,19174.912,19042.0,19499.0,19094.0,17080.0,17638.0,18765.0,19291.0,18697.0,18677.0,17043.0,18058.0,18905.0,18910.649,17802.292,20240.556,15148.425,15988.083,16758.311,16249.252
